id,first_name,second_name,web_name,element_type,team,now_cost,minutes,goals_scored,assists,expected_goals,expected_assists,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,total_points,yellow_cards,red_cards,full_name,position,team_name,cost_millions,minutes_played_flag,goals_per_90,assists_per_90,goal_involvements,goal_involvements_per_90,points_per_million,xg_difference,xa_difference,minutes_share
287,Carlos Vinícius,Alves Morais,Vinícius,4,10,45,306,2,0,1.59,0.11,0,5,4.5,0,2,22,2,0,Carlos Vinícius Alves Morais,Forward,Fulham,4.5,Low Sample,0.5882352941176471,0.0,2,0.5882352941176471,4.888888888888889,0.4099999999999999,-0.11,8.947368421052632
288,Harry,Wilson,Wilson,3,10,53,1603,4,7,3.45,2.63,5,30,33.01,0,5,94,6,0,Harry Wilson,Midfielder,Fulham,5.3,Sufficient Sample,0.22457891453524642,0.39301310043668125,11,0.6175920149719277,17.735849056603776,0.5499999999999998,4.37,46.87134502923976
558,Raúl,Jiménez,Raúl,4,10,50,1390,7,0,5.37,0.96,4,29,37.43,0,13,72,3,1,Raúl Jiménez,Forward,Fulham,5.0,Sufficient Sample,0.45323741007194246,0.0,7,0.45323741007194246,14.4,1.63,-0.96,40.643274853801174
591,Willian,Borges da Silva,Willian,3,10,53,2048,4,3,5.09,4.68,9,28,35.26,0,6,94,1,0,Willian Borges da Silva,Midfielder,Fulham,5.3,Sufficient Sample,0.17578125,0.1318359375,7,0.3076171875,17.735849056603776,-1.0899999999999999,-1.6799999999999997,59.88304093567252
610,Calvin,Bassey,Bassey,2,10,44,2299,1,0,0.37,0.16,6,42,40.83,0,4,66,4,1,Calvin Bassey,Defender,Fulham,4.4,Sufficient Sample,0.039147455415398,0.0,1,0.039147455415398,14.999999999999998,0.63,-0.16,67.22222222222223
625,Luc,De Fougerolles,De Fougerolles,2,10,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luc De Fougerolles,Defender,Fulham,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
651,Jay,Stansfield,Stansfield,4,10,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jay Stansfield,Forward,Fulham,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
652,Matthew,Dibley-Dias,Dibley-Dias,3,10,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Matthew Dibley-Dias,Midfielder,Fulham,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
662,Adama,Traoré,Adama,3,10,49,363,2,3,1.49,0.88,0,13,11.28,0,1,36,2,0,Adama Traoré,Midfielder,Fulham,4.9,Low Sample,0.49586776859504134,0.7438016528925621,5,1.2396694214876034,7.346938775510203,0.51,2.12,10.614035087719298
683,Luke,Harris,Harris,3,10,45,74,0,0,0.28,0.01,0,5,2.26,0,0,2,0,0,Luke Harris,Midfielder,Fulham,4.5,Low Sample,0.0,0.0,0,0.0,0.4444444444444444,-0.28,-0.01,2.1637426900584797
688,Timothy,Castagne,Castagne,2,10,45,2630,1,3,1.29,2.06,9,40,41.07,0,7,105,3,0,Timothy Castagne,Defender,Fulham,4.5,Sufficient Sample,0.034220532319391636,0.10266159695817491,4,0.13688212927756654,23.333333333333332,-0.29000000000000004,0.94,76.90058479532163
692,Steven,Benda,Benda,1,10,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Steven Benda,Goalkeeper,Fulham,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
707,Fodé,Ballo-Touré,Ballo-Touré,2,10,45,65,0,0,0.0,0.0,0,1,1.18,0,0,5,1,0,Fodé Ballo-Touré,Defender,Fulham,4.5,Low Sample,0.0,0.0,0,0.0,1.1111111111111112,0.0,0.0,1.9005847953216373
732,Devan,Tanton,Tanton,2,10,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Devan Tanton,Defender,Fulham,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
796,Kristian,Sekularac,Sekularac,3,10,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Kristian Sekularac,Midfielder,Fulham,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
810,Joshua,King,King,3,10,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Joshua King,Midfielder,Fulham,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
289,Adrián,San Miguel del Castillo,Adrián,1,11,38,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Adrián San Miguel del Castillo,Goalkeeper,Liverpool,3.8,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
290,Trent,Alexander-Arnold,Alexander-Arnold,2,11,84,2153,3,5,2.78,5.84,8,28,27.96,0,19,122,6,0,Trent Alexander-Arnold,Defender,Liverpool,8.4,Sufficient Sample,0.12540640966093825,0.2090106827682304,8,0.3344170924291686,14.523809523809524,0.2200000000000002,-0.8399999999999999,62.953216374269005
291,Alisson,Ramses Becker,A.Becker,1,11,57,2520,0,0,0.0,0.0,8,30,35.21,83,9,107,1,0,Alisson Ramses Becker,Goalkeeper,Liverpool,5.7,Sufficient Sample,0.0,0.0,0,0.0,18.771929824561404,0.0,0.0,73.68421052631578
292,Stefan,Bajcetic,Bajcetic,3,11,47,25,0,0,0.0,0.0,0,2,0.88,0,0,1,0,0,Stefan Bajcetic,Midfielder,Liverpool,4.7,Low Sample,0.0,0.0,0,0.0,0.2127659574468085,0.0,0.0,0.7309941520467835
293,Darwin,Núñez Ribeiro,Darwin,4,11,75,2033,11,11,16.23,4.37,6,25,25.33,0,9,132,9,0,Darwin Núñez Ribeiro,Forward,Liverpool,7.5,Sufficient Sample,0.4869650762420069,0.4869650762420069,22,0.9739301524840138,17.6,-5.23,6.63,59.44444444444444
294,Diogo,Teixeira da Silva,Diogo J.,3,11,79,1141,10,7,5.24,1.75,5,11,15.21,0,7,110,1,1,Diogo Teixeira da Silva,Midfielder,Liverpool,7.9,Sufficient Sample,0.7887817703768625,0.5521472392638037,17,1.340929009640666,13.924050632911392,4.76,5.25,33.36257309941521
295,Harvey,Elliott,Elliott,3,11,48,1330,3,9,2.72,4.68,4,13,19.29,0,8,96,2,0,Harvey Elliott,Midfielder,Liverpool,4.8,Sufficient Sample,0.20300751879699247,0.6090225563909775,12,0.8120300751879699,20.0,0.2799999999999998,4.32,38.88888888888889
296,Fabio Henrique,Tavares,Fabinho,3,11,50,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Fabio Henrique Tavares,Midfielder,Liverpool,5.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
297,Cody,Gakpo,Gakpo,4,11,71,1633,8,5,9.07,2.71,5,20,23.9,0,12,106,1,0,Cody Gakpo,Forward,Liverpool,7.1,Sufficient Sample,0.4409063074096754,0.27556644213104714,13,0.7164727495407226,14.929577464788734,-1.0700000000000003,2.29,47.748538011695906
298,Joe,Gomez,Gomez,2,11,45,1772,0,2,1.02,1.07,7,19,27.08,0,2,76,5,0,Joe Gomez,Defender,Liverpool,4.5,Sufficient Sample,0.0,0.10158013544018057,2,0.10158013544018057,16.88888888888889,-1.02,0.9299999999999999,51.81286549707602
299,Jordan,Henderson,Henderson,3,11,50,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jordan Henderson,Midfielder,Liverpool,5.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
300,Curtis,Jones,Jones,3,11,49,1156,1,1,2.74,1.04,2,19,19.42,0,2,40,3,1,Curtis Jones,Midfielder,Liverpool,4.9,Sufficient Sample,0.07785467128027682,0.07785467128027682,2,0.15570934256055363,8.16326530612245,-1.7400000000000002,-0.040000000000000036,33.801169590643276
301,Caoimhin,Kelleher,Kelleher,1,11,36,900,0,0,0.0,0.01,2,11,10.33,28,3,34,0,0,Caoimhin Kelleher,Goalkeeper,Liverpool,3.6,Sufficient Sample,0.0,0.0,0,0.0,9.444444444444445,0.0,-0.01,26.31578947368421
302,Ibrahima,Konaté,Konaté,2,11,49,1570,0,0,0.7,0.47,6,19,21.42,0,2,56,3,1,Ibrahima Konaté,Defender,Liverpool,4.9,Sufficient Sample,0.0,0.0,0,0.0,11.428571428571427,-0.7,-0.47,45.90643274853801
303,Luis,Díaz,Luis Díaz,3,11,76,2625,8,7,12.08,4.73,7,33,35.22,0,9,142,3,0,Luis Díaz,Midfielder,Liverpool,7.6,Sufficient Sample,0.2742857142857143,0.24,15,0.5142857142857142,18.68421052631579,-4.08,2.2699999999999996,76.75438596491229
304,Alexis,Mac Allister,Mac Allister,3,11,59,2600,5,5,3.59,4.89,6,34,37.16,0,12,109,7,1,Alexis Mac Allister,Midfielder,Liverpool,5.9,Sufficient Sample,0.17307692307692307,0.17307692307692307,10,0.34615384615384615,18.47457627118644,1.4100000000000001,0.11000000000000032,76.0233918128655
305,Joel,Matip,Matip,2,11,48,779,0,0,0.48,0.11,2,9,11.21,0,0,21,2,0,Joel Matip,Defender,Liverpool,4.8,Sufficient Sample,0.0,0.0,0,0.0,4.375,-0.48,-0.11,22.77777777777778
306,Nathaniel,Phillips,Phillips,2,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Nathaniel Phillips,Defender,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
307,Andrew,Robertson,Robertson,2,11,65,1689,3,2,1.9,4.4,3,22,22.83,0,8,76,2,0,Andrew Robertson,Defender,Liverpool,6.5,Sufficient Sample,0.15985790408525755,0.10657193605683837,5,0.2664298401420959,11.692307692307692,1.1,-2.4000000000000004,49.3859649122807
308,Mohamed,Salah,Salah,3,11,134,2531,18,12,20.89,7.47,8,30,32.22,0,24,211,2,0,Mohamed Salah,Midfielder,Liverpool,13.4,Sufficient Sample,0.6400632161201106,0.4267088107467404,30,1.066772026866851,15.746268656716417,-2.8900000000000006,4.53,74.00584795321637
309,Dominik,Szoboszlai,Szoboszlai,3,11,71,2102,3,4,3.64,5.13,8,23,25.06,0,7,99,1,0,Dominik Szoboszlai,Midfielder,Liverpool,7.1,Sufficient Sample,0.12844909609895339,0.1712654614652712,7,0.29971455756422455,13.943661971830986,-0.6400000000000001,-1.13,61.46198830409356
310,Thiago,Alcántara do Nascimento,Thiago,3,11,47,5,0,0,0.0,0.0,0,1,0.03,0,0,1,0,0,Thiago Alcántara do Nascimento,Midfielder,Liverpool,4.7,Low Sample,0.0,0.0,0,0.0,0.2127659574468085,0.0,0.0,0.14619883040935672
311,Konstantinos,Tsimikas,Tsimikas,2,11,43,675,0,3,0.09,1.26,4,7,8.46,0,4,48,0,0,Konstantinos Tsimikas,Defender,Liverpool,4.3,Sufficient Sample,0.0,0.4,3,0.4,11.162790697674419,-0.09,1.74,19.736842105263158
312,Sepp,van den Berg,Van den Berg,2,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Sepp van den Berg,Defender,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
313,Virgil,van Dijk,Virgil,2,11,66,3177,2,2,2.88,1.04,9,40,45.72,0,8,117,3,1,Virgil van Dijk,Defender,Liverpool,6.6,Sufficient Sample,0.056657223796034,0.056657223796034,4,0.113314447592068,17.727272727272727,-0.8799999999999999,0.96,92.89473684210526
626,Jarell,Quansah,Quansah,2,11,40,1188,2,0,1.04,0.19,2,15,14.28,0,5,49,1,0,Jarell Quansah,Defender,Liverpool,4.0,Sufficient Sample,0.15151515151515152,0.0,2,0.15151515151515152,12.25,0.96,-0.19,34.73684210526316
627,Bobby,Clark,Clark,3,11,44,86,0,0,0.14,0.01,0,0,1.75,0,0,5,0,0,Bobby Clark,Midfielder,Liverpool,4.4,Low Sample,0.0,0.0,0,0.0,1.1363636363636362,-0.14,-0.01,2.5146198830409356
628,Ben,Doak,Doak,3,11,43,13,0,0,0.0,0.0,0,0,0.14,0,0,1,0,0,Ben Doak,Midfielder,Liverpool,4.3,Low Sample,0.0,0.0,0,0.0,0.23255813953488372,0.0,0.0,0.38011695906432746
629,James,McConnell,McConnell,3,11,44,3,0,0,0.0,0.0,0,0,0.01,0,0,3,0,0,James McConnell,Midfielder,Liverpool,4.4,Low Sample,0.0,0.0,0,0.0,0.6818181818181818,0.0,0.0,0.08771929824561403
668,Wataru,Endo,Endo,3,11,54,1714,1,0,0.51,1.53,6,16,22.42,0,0,47,10,0,Wataru Endo,Midfielder,Liverpool,5.4,Sufficient Sample,0.05250875145857643,0.0,1,0.05250875145857643,8.703703703703702,0.49,-1.53,50.11695906432748
708,Ryan,Gravenberch,Gravenberch,3,11,50,1110,1,0,2.08,1.35,3,17,15.05,0,3,45,0,0,Ryan Gravenberch,Midfielder,Liverpool,5.0,Sufficient Sample,0.08108108108108107,0.0,1,0.08108108108108107,9.0,-1.08,-1.35,32.45614035087719
726,Luke,Chambers,Chambers,2,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luke Chambers,Defender,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
728,Callum,Scanlon,Scanlon,2,11,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Callum Scanlon,Defender,Liverpool,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
743,Treymaurice,Nyoni,Nyoni,3,11,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Treymaurice Nyoni,Midfielder,Liverpool,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
756,Marcelo,de Araújo Pitaluga Filho,Pitaluga,1,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Marcelo de Araújo Pitaluga Filho,Goalkeeper,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
757,Conor,Bradley,Bradley,2,11,41,752,1,3,0.91,1.24,3,7,7.47,0,7,50,2,0,Conor Bradley,Defender,Liverpool,4.1,Sufficient Sample,0.11968085106382978,0.35904255319148937,4,0.4787234042553191,12.195121951219512,0.08999999999999997,1.76,21.98830409356725
782,Owen,Beck,Beck,2,11,45,7,0,0,0.0,0.0,0,0,0.95,0,0,1,0,0,Owen Beck,Defender,Liverpool,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.20467836257309943
783,Kaide,Gordon,Gordon,3,11,45,1,0,0,0.0,0.0,0,0,0.44,0,0,1,0,0,Kaide Gordon,Midfielder,Liverpool,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.029239766081871347
812,Lewis,Koumas,Koumas,4,11,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Lewis Koumas,Forward,Liverpool,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
813,Fabian,Mrozek,Mrozek,1,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Fabian Mrozek,Goalkeeper,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
824,Jayden,Danns,Danns,4,11,43,7,0,0,0.0,0.01,0,0,0.13,0,0,1,1,0,Jayden Danns,Forward,Liverpool,4.3,Low Sample,0.0,0.0,0,0.0,0.23255813953488372,0.0,-0.01,0.20467836257309943
837,Amara,Nallo,Nallo,2,11,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Amara Nallo,Defender,Liverpool,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
21,Albert,Sambi Lokonga,Sambi,3,12,49,1304,1,3,0.55,0.79,2,31,25.2,0,4,47,4,0,Albert Sambi Lokonga,Midfielder,Luton,4.9,Sufficient Sample,0.06901840490797546,0.20705521472392638,4,0.27607361963190186,9.591836734693876,0.44999999999999996,2.21,38.12865497076024
52,Marvelous,Nakamba,Nakamba,3,12,43,1131,0,0,0.18,0.49,0,24,26.26,0,0,21,5,0,Marvelous Nakamba,Midfielder,Luton,4.3,Sufficient Sample,0.0,0.0,0,0.0,4.883720930232558,-0.18,-0.49,33.070175438596486
314,Elijah,Adebayo,Adebayo,4,12,48,1405,10,1,5.47,0.44,2,36,29.29,0,9,94,1,0,Elijah Adebayo,Forward,Luton,4.8,Sufficient Sample,0.6405693950177936,0.06405693950177936,11,0.704626334519573,19.583333333333336,4.53,0.56,41.08187134502924
315,Mads Juel,Andersen,Andersen,2,12,38,397,1,0,0.26,0.0,0,6,7.64,0,1,15,1,0,Mads Juel Andersen,Defender,Luton,3.8,Low Sample,0.22670025188916876,0.0,1,0.22670025188916876,3.947368421052632,0.74,0.0,11.608187134502925
316,Amari'i,Bell,Bell,2,12,38,1720,0,0,0.38,0.43,2,41,38.68,0,3,35,0,0,Amari'i Bell,Defender,Luton,3.8,Sufficient Sample,0.0,0.0,0,0.0,9.210526315789474,-0.38,-0.43,50.29239766081871
317,Luke,Berry,Berry,3,12,46,309,2,1,0.99,0.15,0,8,9.8,0,0,31,1,0,Luke Berry,Midfielder,Luton,4.6,Low Sample,0.5825242718446603,0.29126213592233013,3,0.8737864077669903,6.739130434782609,1.01,0.85,9.035087719298247
318,Reece,Burke,Burke,2,12,40,1659,0,4,1.86,0.92,1,37,36.53,0,2,40,5,0,Reece Burke,Defender,Luton,4.0,Sufficient Sample,0.0,0.21699819168173598,4,0.21699819168173598,10.0,-1.86,3.08,48.50877192982456
319,Allan,Campbell,Campbell,3,12,49,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Allan Campbell,Midfielder,Luton,4.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
320,Jordan,Clark,Clark,3,12,48,1297,1,1,1.1,1.19,1,41,31.01,0,3,44,4,0,Jordan Clark,Midfielder,Luton,4.8,Sufficient Sample,0.06939090208172706,0.06939090208172706,2,0.13878180416345412,9.166666666666668,-0.10000000000000009,-0.18999999999999995,37.92397660818713
321,Alfie,Doughty,Doughty,2,12,43,2923,2,10,1.39,5.55,2,74,67.6,0,11,101,5,0,Alfie Doughty,Defender,Luton,4.3,Sufficient Sample,0.06158056790968184,0.3079028395484092,12,0.36948340745809105,23.48837209302326,0.6100000000000001,4.45,85.46783625730994
322,Luke,Freeman,Freeman,3,12,49,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luke Freeman,Midfielder,Luton,4.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
323,Matt,Macey,Macey,1,12,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Matt Macey,Goalkeeper,Luton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
324,John,McAtee,McAtee,4,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,John McAtee,Forward,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
325,Carlos,Mendes Gomes,Mendes,3,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Carlos Mendes Gomes,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
326,Carlton,Morris,Morris,4,12,47,2859,11,6,11.53,1.52,3,72,67.19,0,18,146,4,0,Carlton Morris,Forward,Luton,4.7,Sufficient Sample,0.3462749213011543,0.1888772298006296,17,0.5351521511017838,31.06382978723404,-0.5299999999999994,4.48,83.59649122807018
327,Admiral,Muskwe,Muskwe,4,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Admiral Muskwe,Forward,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
328,Chiedozie,Ogbene,Ogbene,4,12,48,1987,4,4,4.47,3.5,2,47,46.3,0,7,84,1,0,Chiedozie Ogbene,Forward,Luton,4.8,Sufficient Sample,0.18117765475591344,0.18117765475591344,8,0.3623553095118269,17.5,-0.46999999999999975,0.5,58.099415204678365
329,Fred,Onyedinma,Onyedinma,3,12,50,403,0,0,0.15,0.42,0,14,11.15,0,0,11,1,0,Fred Onyedinma,Midfielder,Luton,5.0,Low Sample,0.0,0.0,0,0.0,2.2,-0.15,-0.42,11.783625730994151
330,Gabriel,Osho,Osho,2,12,44,1846,2,0,1.09,0.16,2,47,45.02,0,1,41,3,0,Gabriel Osho,Defender,Luton,4.4,Sufficient Sample,0.09750812567713975,0.0,2,0.09750812567713975,9.318181818181817,0.9099999999999999,-0.16,53.9766081871345
331,Aribim,Pepple,Pepple,4,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Aribim Pepple,Forward,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
332,Dion,Pereira,Pereira,3,12,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Dion Pereira,Midfielder,Luton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
333,Dan,Potts,Potts,2,12,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Dan Potts,Defender,Luton,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
334,Glen,Rea,Rea,3,12,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Glen Rea,Midfielder,Luton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
335,James,Shea,Shea,1,12,42,14,0,0,0.0,0.0,0,0,0.43,2,0,1,0,0,James Shea,Goalkeeper,Luton,4.2,Low Sample,0.0,0.0,0,0.0,0.23809523809523808,0.0,0.0,0.40935672514619886
336,Joe,Taylor,Taylor,4,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Joe Taylor,Forward,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
337,Elliot,Thorpe,Thorpe,3,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Elliot Thorpe,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
338,Jack,Walton,Walton,1,12,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jack Walton,Goalkeeper,Luton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
339,Louie,Watson,Watson,3,12,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Louie Watson,Midfielder,Luton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
340,Cauley,Woodrow,Woodrow,4,12,43,406,1,1,1.32,0.85,0,11,10.92,0,3,33,2,0,Cauley Woodrow,Forward,Luton,4.3,Low Sample,0.22167487684729065,0.22167487684729065,2,0.4433497536945813,7.674418604651163,-0.32000000000000006,0.15000000000000002,11.871345029239766
393,Teden,Mengi,Mengi,2,12,39,2467,1,0,0.54,0.56,1,59,55.92,0,1,42,3,0,Teden Mengi,Defender,Luton,3.9,Sufficient Sample,0.03648155654641265,0.0,1,0.03648155654641265,10.76923076923077,0.45999999999999996,-0.56,72.13450292397661
553,Ryan,Giles,Giles,2,12,42,498,0,0,0.12,0.56,0,14,14.04,0,0,11,0,0,Ryan Giles,Defender,Luton,4.2,Sufficient Sample,0.0,0.0,0,0.0,2.619047619047619,-0.12,-0.56,14.561403508771932
575,Tom,Lockyer,Lockyer,2,12,42,1169,1,1,0.99,0.29,0,23,27.64,0,1,23,4,0,Tom Lockyer,Defender,Luton,4.2,Sufficient Sample,0.07698887938408897,0.07698887938408897,2,0.15397775876817793,5.476190476190476,0.010000000000000009,0.71,34.1812865497076
582,Pelly Ruddock,Mpanzu,Mpanzu,3,12,46,1085,0,0,0.6,1.41,1,29,29.41,0,0,35,1,0,Pelly Ruddock Mpanzu,Midfielder,Luton,4.6,Sufficient Sample,0.0,0.0,0,0.0,7.608695652173914,-0.6,-1.41,31.725146198830412
586,Tahith,Chong,Chong,3,12,44,1972,4,2,2.7,1.33,0,51,47.8,0,3,78,4,0,Tahith Chong,Midfielder,Luton,4.4,Sufficient Sample,0.18255578093306288,0.09127789046653144,6,0.2738336713995943,17.727272727272727,1.2999999999999998,0.6699999999999999,57.66081871345029
602,Issa,Kaboré,Kaboré,2,12,40,1727,0,3,0.22,1.87,0,39,38.04,0,3,34,7,0,Issa Kaboré,Defender,Luton,4.0,Sufficient Sample,0.0,0.15634047481181237,3,0.15634047481181237,8.5,-0.22,1.13,50.49707602339182
614,Thomas,Kaminski,Kaminski,1,12,45,3405,0,0,0.0,0.04,2,85,79.15,144,3,86,3,0,Thomas Kaminski,Goalkeeper,Luton,4.5,Sufficient Sample,0.0,0.0,0,0.0,19.11111111111111,0.0,-0.04,99.56140350877193
630,Ross,Barkley,Barkley,3,12,45,2616,5,5,3.91,2.73,2,66,60.84,0,4,101,6,0,Ross Barkley,Midfielder,Luton,4.5,Sufficient Sample,0.1720183486238532,0.1720183486238532,10,0.3440366972477064,22.444444444444443,1.0899999999999999,2.27,76.49122807017544
631,Jacob,Brown,Brown,4,12,49,1013,2,1,2.81,0.44,1,26,27.75,0,3,39,4,0,Jacob Brown,Forward,Luton,4.9,Sufficient Sample,0.17769002961500494,0.08884501480750247,3,0.26653504442250736,7.959183673469387,-0.81,0.56,29.619883040935672
648,Aidan,Francis-Clarke,Francis-Clarke,2,12,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Aidan Francis-Clarke,Defender,Luton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
665,Tim,Krul,Krul,1,12,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Tim Krul,Goalkeeper,Luton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
682,Joseph,Johnson,Johnson,2,12,40,75,0,0,0.0,0.0,0,5,1.82,0,0,0,1,0,Joseph Johnson,Defender,Luton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,2.1929824561403506
727,Andros,Townsend,Townsend,3,12,50,1197,1,4,1.48,1.8,3,27,26.2,0,3,61,1,0,Andros Townsend,Midfielder,Luton,5.0,Sufficient Sample,0.07518796992481203,0.3007518796992481,5,0.37593984962406013,12.2,-0.48,2.2,35.0
729,Jayden,Luker,Luker,3,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jayden Luker,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
734,Zack,Nelson,Nelson,3,12,45,4,0,0,0.0,0.0,0,1,1.0,0,0,2,0,0,Zack Nelson,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.4444444444444444,0.0,0.0,0.11695906432748539
798,Daiki,Hashioka,Hashioka,2,12,40,592,0,0,0.1,0.26,0,21,12.83,0,0,4,0,0,Daiki Hashioka,Defender,Luton,4.0,Sufficient Sample,0.0,0.0,0,0.0,1.0,-0.1,-0.26,17.309941520467838
831,Axel,Piesold,Piesold,3,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Axel Piesold,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
839,Dominic,Dos Santos Martins,Martins,3,12,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Dominic Dos Santos Martins,Midfielder,Luton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
844,Christian,Chigozie,Chigozie,2,12,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Christian Chigozie,Defender,Luton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
